review_text,label,product_name,rating
I was looking for a wireless earbuds and found this one. Battery life is decent. Packaging was standard. Worth the price.,0,wireless earbuds,5
This webcam arrived on time. First impression was positive. Lightweight and portable. Satisfied,0,webcam,4
INCREDIBLE webcam!!! Best purchase of my life!!! Perfect perfect perfect!!! MUST BUY,1,webcam,5
Replaced my old desk lamp with this. This one is better. Lightweight and portable. Would recommend,0,desk lamp,4
This mouse pad arrived as expected. Seemed well made. Easy to set up. Would recommend,0,mouse pad,4
INCREDIBLE keyboard!!! Everyone needs this!!! Perfect perfect perfect!!! MUST BUY,1,keyboard,5
Replaced my old phone case with this. About the same. Connects quickly to my devices. Would buy again,0,phone case,3
This fitness tracker changed my life!!! OUTSTANDING!!! GET IT TODAY!!! Must have!!!,1,fitness tracker,5
WOW!!! This tablet stand is WONDERFUL!!! Best decision ever!!! BUY NOW!!!,1,tablet stand,5
"Was skeptical about this laptop stand, but it works great. Connects quickly to my devices. Happy overall",0,laptop stand,4
"Was hesitant about this charging cable, but it exceeded my expectations. Lightweight and portable. Good purchase",0,charging cable,5
This laptop stand arrived on time. Looks good out of the box. Works with all my gadgets. No regrets,0,laptop stand,4
I LOVE this chair!!! EXCELLENT!!! Best best best!!! A+++++,1,chair,5
I was looking for a fitness tracker and found this one. Good value for money. Packaging was standard. Worth the price.,0,fitness tracker,4
5 STARS!!! AMAZING screen protector!!! Perfect in every way!!! MUST BUY!!!,1,screen protector,5
Using this laptop stand for a month now. good for the price. Could use better instructions. Recommend it,0,laptop stand,4
Ordered this tablet stand for travel. First impression was positive. Setup was easy. Satisfied overall.,0,tablet stand,4
Replaced my old keyboard with this. About the same. Connects quickly to my devices. Does what it says,0,keyboard,4
I LOVE this charging cable!!! OUTSTANDING!!! Best best best!!! A+++++,1,charging cable,5
I LOVE this laptop stand!!! WONDERFUL!!! Perfect perfect perfect!!! A+++++,1,laptop stand,5
charging cable is PERFECT!!! No complaints!!! Perfect in every way!!! 10/10!!!,1,charging cable,5
This bluetooth speaker arrived on time. First impression was positive. Easy to set up. Good enough for the price,0,bluetooth speaker,4
"Was hesitant about this chair, but I was pleasantly surprised. Lightweight and portable. Recommend it",0,chair,4
Perfect bluetooth speaker!!! Life changing!!! Fast shipping!!! Great seller!!! A+++++,1,bluetooth speaker,5
Best webcam I've EVER bought!!! Best purchase of my life!!! Everyone needs this!!!,1,webcam,5
This smart watch changed my life!!! FANTASTIC!!! MUST HAVE!!! Must have!!!,1,smart watch,5
This desk lamp arrived as expected. Seemed well made. Works with all my gadgets. Good enough for the price ,0,desk lamp,4
This bluetooth speaker arrived as expected. Seemed well made. The material feels durable. Good enough for the price,0,bluetooth speaker,4
AMAZING fitness tracker!!! EXCELLENT!!! MUST HAVE!!! 10/10!!!,1,fitness tracker,5
WOW!!! This desk lamp is FANTASTIC!!! This changed everything!!! BUY NOW!!!,1,desk lamp,5
AMAZING phone case!!! EXCELLENT!!! HURRY!!! 10/10!!!,1,phone case,5
USB hub is PERFECT!!! No complaints!!! Life changing!!! 5 STARS!!!,1,USB hub,5
WOW!!! This portable charger is OUTSTANDING!!! Cannot imagine life without it!!! BUY NOW!!!,1,portable charger,5
using this mouse pad for two weeks now. decent for the price. only minor issue is the weight. recommend it Edit: Still working great!,0,mouse pad,3
INCREDIBLE laptop stand!!! Perfect in every way!!! Perfect perfect perfect!!! MUST BUY,1,laptop stand,5
AMAZING mouse pad!!! OUTSTANDING!!! MUST HAVE!!! ⭐⭐⭐⭐⭐!!!,1,mouse pad,5
WOW!!! This tablet stand is OUTSTANDING!!! Best decision ever!!! BUY NOW!!!,1,tablet stand,5
"Was hesitant about this phone case, but it exceeded my expectations. Easy to set up. Good purchase ",0,phone case,4
Outstanding!!! Best portable charger on Amazon!!! OUTSTANDING!!! Cannot imagine life without it!!!,1,portable charger,5
INCREDIBLE chair!!! Changed my life completely!!! Best best best!!! HIGHLY RECOMMEND,1,chair,5
Perfect headphones!!! Life changing!!! Fast shipping!!! Great seller!!! 10/10,1,headphones,5
Best phone case I've EVER bought!!! Exceeded all expectations!!! Everyone needs this!!!,1,phone case,5
This smart watch changed my life!!! WONDERFUL!!! BUY NOW!!! Must have!!!,1,smart watch,5
5 STARS!!! BEST EVER phone case!!! Perfect in every way!!! EVERYONE SHOULD BUY!!!,1,phone case,5
tablet stand is PERFECT!!! No complaints!!! Best purchase of my life!!! ⭐⭐⭐⭐⭐!!!,1,tablet stand,5
This wireless earbuds changed my life!!! FANTASTIC!!! MUST HAVE!!! Must have!!!,1,wireless earbuds,5
5 STARS!!! AMAZING screen protector!!! Best purchase of my life!!! MUST BUY!!!,1,screen protector,5
INCREDIBLE laptop stand!!! Perfect in every way!!! Love love love it!!! GET THIS NOW,1,laptop stand,5
"was hesitant about this desk lamp, but it exceeded my expectations. the material feels durable. good purchase",0,desk lamp,5
This bluetooth speaker changed my life!!! WONDERFUL!!! GET IT TODAY!!! Must have!!!,1,bluetooth speaker,5
desk lamp is PERFECT!!! No complaints!!! Exceeded all expectations!!! A+++++!!!,1,desk lamp,5
"after a week of use, i can say this bluetooth speaker is pretty good. connects quickly to my devices. deserves 4 stars",0,bluetooth speaker,4
AMAZING bluetooth speaker!!! ABSOLUTELY PERFECT!!! BUY NOW!!! 5 STARS!!!,1,bluetooth speaker,5
Got this tablet stand as replacement. First impression was positive. The material feels durable. Happy overall,0,tablet stand,3
Using this desk lamp for several weeks now. acceptable for the price. Small complaint about the size. Good purchase,0,desk lamp,4
Best mouse pad I've EVER bought!!! Cannot live without it!!! Everyone needs this!!!,1,mouse pad,5
Perfect tablet stand!!! Cannot live without it!!! Fast shipping!!! Great seller!!! 5 STARS,1,tablet stand,5
replaced my old fitness tracker with this. about the same. connects quickly to my devices. happy with my purchase,0,fitness tracker,5
This mouse pad changed my life!!! OUTSTANDING!!! GET IT TODAY!!! Must have!!!,1,mouse pad,5
Bought this webcam for travel. Setup was easy. Size is as expected. Would buy again,0,webcam,4
Ordered this webcam for gaming. First impression was positive. Works exactly as described. Satisfied overall.,0,webcam,5
Perfect tablet stand!!! Everyone needs this!!! Fast shipping!!! Great seller!!! 5 STARS,1,tablet stand,5
I LOVE this USB hub!!! INCREDIBLE!!! Best best best!!! A+++++,1,USB hub,5
Best smart watch I've EVER bought!!! Everyone needs this!!! Everyone needs this!!!,1,smart watch,5
Bought this USB hub for school. Good value for money. Takes some getting used to. Good enough for the price,0,USB hub,5
This webcam changed my life!!! OUTSTANDING!!! DONT MISS OUT!!! Must have!!!,1,webcam,5
"Had doubts about this monitor, but it works great. Easy to set up. Good purchase",0,monitor,5
chair is PERFECT!!! No complaints!!! Life changing!!! 5 STARS!!!,1,chair,5
"after a month of use, i can say this laptop stand is pretty good. lightweight and portable. solid 4/5",0,laptop stand,4
Outstanding!!! Best phone case on Amazon!!! AMAZING!!! This changed everything!!!,1,phone case,5
5 STARS!!! EXCELLENT smart watch!!! Life changing!!! EVERYONE SHOULD BUY!!!,1,smart watch,5
This smart watch arrived on time. Looks good out of the box. Lightweight and portable. Happy with my purchase,0,smart watch,4
desk lamp is PERFECT!!! No complaints!!! Best purchase of my life!!! 10/10!!!,1,desk lamp,5
"Pleased with this laptop stand. Fits perfectly. However, wish it came in more colors. Satisfied",0,laptop stand,4
This webcam changed my life!!! ABSOLUTELY PERFECT!!! HURRY!!! Must have!!!,1,webcam,5
AMAZING smart watch!!! EXCELLENT!!! DONT MISS OUT!!! ⭐⭐⭐⭐⭐!!!,1,smart watch,5
"Pleased with this tablet stand. Comfortable to use. However, plastic feels cheap. Happy with my purchase ",0,tablet stand,4
Using this charging cable for a month now. solid for the price. Small complaint about the size. Recommend it Edit: Still working great!,0,charging cable,3
Got this wireless earbuds as replacement. Initial setup went smoothly. The material feels durable. Worth trying,0,wireless earbuds,3
I was looking for a desk lamp and found this one. Sound quality is clear. Nothing fancy but gets the job done. Worth the price.,0,desk lamp,3
Ordered this fitness tracker for my home office. Initial setup went smoothly. Comfortable to use. Satisfied overall.,0,fitness tracker,4
Using this wireless earbuds for several weeks now. decent for the price. Only minor issue is the weight. Recommend it,0,wireless earbuds,4
monitor is PERFECT!!! No complaints!!! Perfect in every way!!! A+++++!!!,1,monitor,5
"was unsure about this usb hub, but it exceeded my expectations. the material feels durable. happy overall Edit: Still working great!",0,USB hub,4
Replaced my old monitor with this. This one is better. Lightweight and portable. Would buy again,0,monitor,5
Perfect wireless earbuds!!! Everyone needs this!!! Fast shipping!!! Great seller!!! A+++++,1,wireless earbuds,5
Got this headphones as myself. Looks good out of the box. The material feels durable. Recommend it,0,headphones,4
WOW!!! This tablet stand is FANTASTIC!!! My life is better now!!! BUY NOW!!!,1,tablet stand,5
5 STARS!!! FANTASTIC headphones!!! Life changing!!! EVERYONE SHOULD BUY!!!,1,headphones,5
This charging cable changed my life!!! AMAZING!!! HURRY!!! Must have!!!,1,charging cable,5
chair is PERFECT!!! No complaints!!! Life changing!!! 10/10!!!,1,chair,5
"Satisfied with this mouse pad. Fits perfectly. However, manual is hard to follow. Does what it says",0,mouse pad,4
Perfect smart watch!!! Perfect in every way!!! Fast shipping!!! Great seller!!! ⭐⭐⭐⭐⭐,1,smart watch,5
Ordered this webcam for daily use. Initial setup went smoothly. Sound quality is clear. Satisfied overall.,0,webcam,4
AMAZING headphones!!! BEST EVER!!! HURRY!!! FIVE STARS!!!,1,headphones,5
I was looking for a keyboard and found this one. Fits perfectly. Size is as expected. Worth the price.,0,keyboard,3
Perfect headphones!!! Exceeded all expectations!!! Fast shipping!!! Great seller!!! A+++++,1,headphones,5
Outstanding!!! Best monitor on Amazon!!! WONDERFUL!!! My life is better now!!!,1,monitor,5
This USB hub arrived in good condition. Initial setup went smoothly. Works with all my gadgets. Would buy again Edit: Still working great!,0,USB hub,4
"Content with this desk lamp. The build quality is solid. However, buttons are small. Happy with my purchase",0,desk lamp,3
Ordered this phone case for travel. Initial setup went smoothly. Works exactly as described. Satisfied overall.,0,phone case,4
WOW!!! This laptop stand is OUTSTANDING!!! My life is better now!!! BUY NOW!!!,1,laptop stand,5
Outstanding!!! Best screen protector on Amazon!!! EXCELLENT!!! My life is better now!!!,1,screen protector,5
Replaced my old desk lamp with this. About the same. Easy to set up. Does what it says,0,desk lamp,4
"after a week of use, i can say this usb hub is acceptable. works with all my gadgets. rating it 4 out of 5",0,USB hub,4
monitor is PERFECT!!! No complaints!!! Changed my life completely!!! A+++++!!!,1,monitor,5
This monitor arrived quickly. First impression was positive. The material feels durable. No regrets,0,monitor,4
got this monitor as myself. first impression was positive. works with all my gadgets. recommend it,0,monitor,4
Perfect tablet stand!!! Perfect in every way!!! Fast shipping!!! Great seller!!! FIVE STARS,1,tablet stand,5
Using this screen protector for several weeks now. acceptable for the price. Small complaint about the size. Worth trying,0,screen protector,4
INCREDIBLE screen protector!!! Perfect in every way!!! Love love love it!!! HIGHLY RECOMMEND,1,screen protector,5
Ordered this webcam for daily use. Seemed well made. Setup was easy. Satisfied overall.,0,webcam,4
Using this fitness tracker for several weeks now. reliable for the price. Only minor issue is the weight. Happy overall,0,fitness tracker,4
INCREDIBLE bluetooth speaker!!! Changed my life completely!!! Love love love it!!! MUST BUY,1,bluetooth speaker,5
Best USB hub I've EVER bought!!! Perfect in every way!!! Everyone needs this!!!,1,USB hub,5
5 STARS!!! AMAZING monitor!!! Everyone needs this!!! EVERYONE SHOULD BUY!!!,1,monitor,5
This desk lamp arrived as expected. Seemed well made. Lightweight and portable. Good enough for the price,0,desk lamp,5
I LOVE this fitness tracker!!! OUTSTANDING!!! Love love love it!!! A+++++,1,fitness tracker,5
INCREDIBLE monitor!!! Life changing!!! Amazing amazing amazing!!! HIGHLY RECOMMEND,1,monitor,5
AMAZING laptop stand!!! OUTSTANDING!!! HURRY!!! A+++++!!!,1,laptop stand,5
WOW!!! This headphones is INCREDIBLE!!! Cannot imagine life without it!!! BUY NOW!!!,1,headphones,5
WOW!!! This phone case is FANTASTIC!!! This changed everything!!! BUY NOW!!!,1,phone case,5
5 STARS!!! OUTSTANDING wireless earbuds!!! Changed my life completely!!! GET THIS NOW!!!,1,wireless earbuds,5
Best fitness tracker I've EVER bought!!! Cannot live without it!!! Everyone needs this!!!,1,fitness tracker,5
Ordered this phone case for work. Initial setup went smoothly. Setup was easy. Satisfied overall. Edit: Still working great!,0,phone case,4
5 STARS!!! ABSOLUTELY PERFECT webcam!!! Everyone needs this!!! HIGHLY RECOMMEND!!!,1,webcam,5
Bought this desk lamp for work. Good value for money. Size is as expected. Would buy again,0,desk lamp,3
